번호,상세영업상태명,인허가일자,폐업일자,시설총규모,소재지전체주소,사업장명,업태구분명,좌표정보(X),좌표정보(Y),영업장주변구분명,lon,lat
1770430,폐업,20021121,20200121,36.7,경상남도 창원시 진해구 안골동 360-5번지 ,전곱 진해점,식육(숯불구이),364442.6742,179316.9025,,128.804242,35.09952939
1564833,폐업,20110715,20200121,135.88,경상북도 구미시 옥계동 731-1번지 2층 ,미스터힐링옥계점,한식,327970.2561,293965.5994,,128.4225349,36.1378139
1600914,폐업,19980804,20200121,54.08,경상북도 청도군 화양읍 합천리 406-1번지 ,한넝쿨,한식,354737.8784,240345.911,주택가주변,128.7094019,35.65088958
1710238,폐업,20080324,20200121,44.85,경기도 화성시 능동 1152-1번지 112호,BBQ치킨,통닭(치킨),204916.9295,410916.1701,기타,127.0561756,37.20010314
1565384,폐업,20080902,20200121,89.06,경상북도 구미시 황상동 320-1번지 외1필지 ,오,기타,327871.2814,290840.5866,,128.4209286,36.1096727
1781220,폐업,20150804,20200121,120.39,세종특별자치시 도담동 240-1번지 황금빌딩 202호,가르텐비어 세종도담점,호프/통닭,223123.129,335052.171,,127.2589457,36.51622965
1555321,폐업,20020509,20200121,37.7,경상북도 구미시 원평동 84번지 동방2차아파트 1층 104호,금결,호프/통닭,319503.2043,292817.5109,,128.3283163,36.12854902
1706992,폐업,20190712,20200121,66,경기도 화성시 진안동 877-5번지 대동빌딩 1층 일부호 ,당당국수,한식,203569.644,412386.0047,,127.0410067,37.21335302
1687691,폐업,20180510,20200121,23.56,경상남도 남해군 상주면 상주리 642-4번지 ,코지 앤 슬로우(cozy and slow),기타,290506.4193,136540.0615,주택가주변,127.9889117,34.72334636
1591095,폐업,20170419,20200121,264.88,경상북도 경산시 사동 240번지 1층 ,경산부영 7호점,한식,358320.9473,257730.6472,학교정화(상대),128.7523743,35.80693218
1614417,폐업,20180726,20200121,100.8,경상북도 울릉군 울릉읍 사동리 326-1번지 ,현장식당,한식,543724.482,449447.3632,,130.8862853,37.48335985
1772146,폐업,20170720,20200121,116.9,경상남도 창원시 성산구 가음동 16번지 ,명장고깃집,한식,354602.5457,191313.9088,아파트지역,128.6986129,35.2091739
1726997,폐업,20190705,20200121,42.94,경기도 양주시 옥정동 963-6번지 ,닭발먹은새우 양주점,한식,208043.505,479832.6313,기타,127.0921408,37.82101623
1777851,폐업,19970905,20200121,159.22,충청남도 당진시 신평면 금천리 317-37번지 ,명태어장,경양식,179773.1963,375708.4238,,126.7739068,36.88265172
1713274,폐업,20180122,20200121,39.2,경기도 화성시 영천동 681-5번지 경서프라자 105호,류길상피자 동탄1호점,기타,209807.2733,411682.3791,,127.1112703,37.20696879
1769833,폐업,20100603,20200121,110.7,경상남도 창원시 의창구 명서동 212번지 파티마병원 지하1층 ,메인디쉬손수,한식,349728.7029,194346.0995,,128.6456607,35.2372314
1581897,폐업,20190909,20200121,35.12,경상북도 상주시 화남면 평온리 173-12번지 ,너랑나랑,한식,281107.9858,327819.8517,,127.9054881,36.44791018
1573640,폐업,19951128,20200121,64.67,경상북도 영주시 가흥동 1480-16번지 ,보현식당,한식,344426.5156,369830.0513,기타,128.619448,36.81889152
1583455,폐업,20180413,20200121,37,경상북도 문경시 신기동 90-10번지 ,추억의분식,분식,304399.4749,348969.0445,,128.1681011,36.63620597
1669427,폐업,20161221,20200121,119.6,경상남도 양산시 중부동 680-15번지 1층 ,하나곰탕,한식,384624.1335,206371.8566,,129.0315159,35.33974311
1781679,폐업,20170120,20200121,214.89,세종특별자치시 부강면 문곡리 153번지 ,이대감 추어탕,한식,235816.7224,336663.1301,,127.4007298,36.53035642
1514829,폐업,20020725,20200121,74.12,경상북도 포항시 남구 대도동 24-2번지 ,"오직치킨&엄,맛,탕&2찜,닭",한식,413104.6739,283165.3998,기타,129.3648741,36.02561556
1769832,폐업,20100603,20200121,110,경상남도 창원시 의창구 명서동 212번지 파티마병원 지하1층 ,메인디쉬누들송,한식,349728.7029,194346.0995,,128.6456607,35.2372314
1599191,폐업,20161024,20200121,0,경상북도 영덕군 남정면 구계리 254-5번지 ,그냥 커피 주세요,경양식,413683.044,315968.4446,,129.3802,36.32085617
1599214,폐업,20170616,20200121,0,경상북도 영덕군 남정면 부흥리 153번지 ,킨들러스,한식,413443.321,312566.4153,,129.3766031,36.29027719
1769831,폐업,20100603,20200121,110,경상남도 창원시 의창구 명서동 212번지 파티마병원 지하1층 ,메인디쉬사보텐,한식,349728.7029,194346.0995,,128.6456607,35.2372314
1531577,폐업,19951109,20200121,16.8,경상북도 경주시 황성동 903-6번지 ,황성실비식당,한식,399595.3062,265191.2692,아파트지역,129.2105998,35.86660645
1783772,폐업,20181221,20200121,97.49,세종특별자치시 소담동 329번지 도경프라자 ,삼성함바식당,한식,226964.0645,331923.2325,,127.3017168,36.48793331
1774749,폐업,19850315,20200121,91.88,경상남도 창원시 의창구 용호동 63번지 롯데종합상가 3층 301호,사랑채식당,한식,353285.5823,194098.5719,,128.684674,35.23446429
1766879,폐업,19990911,20200121,71.13,경상남도 창원시 마산합포구 해운동 5-104번지 2층 ,아라민속촌,기타,342005.0622,187765.2118,학교정화(상대),128.5597075,35.17905947
1514733,폐업,20071102,20200121,54.4,경상북도 포항시 남구 상도동 582번지 밸류플러스 6층 6043호,하루엔소쿠,경양식,411699.7165,281700.6209,유흥업소밀집지역,129.3489086,36.01273177
1515013,폐업,20170512,20200122,264.88,경상북도 포항시 북구 청하면 서정리 365-1번지 ,비학산 식육식당,식육(숯불구이),408632.2049,301602.727,,129.3201725,36.19260604
1516052,폐업,20150429,20200122,30.45,경상북도 포항시 남구 대도동 89-11번지 (1층) ,단비루상대점,중국식,412818.8945,282501.1477,,129.3615278,36.01969666
1722638,폐업,20180614,20200122,28,충청북도 증평군 증평읍 장동리 600번지 ,호이안박스(hoian box),"외국음식전문점(인도,태국등)",252450.9222,365021.5782,,127.5883975,36.78512262
1635304,폐업,20040108,20200122,67.98,경상남도 사천시 선구동 81-44번지 (2층) ,서부식당,한식,297889.1397,159290.4152,기타,128.0721506,34.92770338
1555572,폐업,20130114,20200122,85.01,경상북도 구미시 옥계동 948-3번지 101호 ,둥지식당,한식,327313.0309,293814.7856,,128.4152108,36.13654157
1732045,폐업,20010213,20200122,65.2,경기도 포천시 영북면 운천리 505-16번지 ,운천설렁탕,한식,223891.8638,509984.5286,,127.2731384,38.09238423
1565883,폐업,20190603,20200122,38.8,경상북도 구미시 송정동 74번지 1층 105호,무지개김밥,분식,321257.6246,291685.3207,,128.3476265,36.11813101
1621092,폐업,20110509,20200122,100.74,경상남도 진주시 금산면 장사리 851-3번지 나동 1층일부 ,해오름조개구이,횟집,304621.1338,191697.6827,주택가주변,128.1499005,35.21908184
1520108,폐업,20160411,20200122,82.5,경상북도 포항시 북구 장성동 1522-2번지 1층 ,수에노 도시락,호프/통닭,414546.3557,289622.9478,,129.3826067,36.08344575
1660732,폐업,20140807,20200122,26,경상남도 거제시 장평동 13-1번지 106동110호 ,떡볶이집,분식,347332.9434,156143.9053,기타,128.6125726,34.89338045
1774285,폐업,20170418,20200122,71,경상남도 창원시 의창구 대원동 96-2번지 이룸빌딩101호 ,강가네국밥족발,기타,350246.0066,193797.4971,,128.6512413,35.23221135
1506765,폐업,20081028,20200122,92.68,전라남도 장성군 진원면 선적리 13-29번지 ,낙원가든,한식,184791.0192,197037.9872,기타,126.8336488,35.27254728
1580080,폐업,20050502,20200122,75.33,경상북도 상주시 성동동 626-1번지 ,복날,한식,304328.5725,324159.4862,,128.1639592,36.41268908
1789058,폐업,20011214,20200122,67.94,경기도 여주시 천송동 541-3번지 ,오박사네칼국수,한식,257974.0828,422333.5228,,127.6546785,37.30118802
1597953,폐업,20031231,20200122,93.14,경상북도 영덕군 축산면 축산리 140-1번지 ,청솔횟집,일식,419081.0202,336988.5907,,129.4461857,36.50889912
1515746,폐업,20080723,20200122,40,경상북도 포항시 북구 죽도동 611-7번지 ,송옥,한식,412284.5766,283199.9105,,129.3557925,36.02610521
1512665,폐업,20200108,20200122,15.2,"경상북도 포항시 남구 오천읍 문덕리 327-10번지 ,1층 2동 ",반할만떡,분식,417038.1124,275954.3672,,129.4065025,35.95981744
1555857,폐업,20080821,20200122,119.7,경상북도 구미시 봉곡동 378-5번지 ,짜홍2호점,중국식,317887.5974,294964.8776,,128.3106948,36.14809359
1655564,폐업,20150203,20200122,43,경상남도 김해시 진영읍 여래리 757-6번지 ,낭만포차,식육(숯불구이),357660.0312,201637.7069,,128.7341546,35.30170863
1755269,폐업,19950328,20200122,37.01,경상남도 창원시 진해구 창선동 4-9번지 1층 ,옹가네국수,한식,351033.3776,184547.4072,,128.6581943,35.14875247
1760056,폐업,19951014,20200122,36.28,경상남도 창원시 성산구 사파동 140번지 무궁화상가 206호 ,지리산토종흑돼지식당,한식,354128.9835,192724.4502,,128.6936782,35.22195497
1554431,폐업,20180314,20200122,49.6,경상북도 구미시 장천면 상장리 900-7번지 1층 ,오케이식당,한식,334442.2857,292831.6205,,128.4942234,36.12672334
1713240,폐업,20171228,20200122,36,경기도 화성시 목동 340번지 1층 일부호,8딱8딱 회포장전문,횟집,210981.5152,408813.0968,,127.1244561,37.1811023
1693530,폐업,19760228,20200122,49.77,경상남도 거창군 신원면 과정리 190-1번지 ,지정식당,한식,283829.5522,230120.2218,주택가주변,127.9255102,35.56729741
1653353,폐업,20120730,20200122,67.94,경상남도 김해시 화목동 1052-16번지 ,꼬꼬네두마리치킨,통닭(치킨),368467.8762,191339.9137,,128.850816,35.20717867
1653556,폐업,20090710,20200122,41.2,경상남도 김해시 율하동 1405번지 율하e-편한세상 근린생활시설-1 B104호,아리가또,호프/통닭,365810.5762,187281.1977,주택가주변,128.820833,35.17105602
1505044,폐업,20101210,20200122,274.36,전라남도 영광군 홍농읍 상하리 1373-7번지 외 2필지 ,씨제이프레시웨이(주) 한수원한빛원자력점,뷔페식,150352.4651,211152.7967,기타,126.4542942,35.39864529
1513222,폐업,19941213,20200122,56.84,경상북도 포항시 북구 흥해읍 죽천리 335번지 ,풍천숯불장어,한식,417583.5147,289713.1597,,129.4163221,36.08358359
1712539,폐업,20120803,20200122,79,"경기도 화성시 안녕동 71-190번지 (102호, 103호) ",까미소주방,정종/대포집/소주방,201194.8483,411354.9879,,127.0142508,37.20406901
1776886,폐업,20151007,20200122,132,충청남도 당진시 우강면 송산리 407-4번지 ,또래오래,호프/통닭,179835.1332,368045.0097,,126.7748055,36.81359868
1516181,폐업,20150430,20200122,16.06,경상북도 포항시 남구 연일읍 생지리 322번지 (연일종합상가 1층 라동 24호) ,불나비,한식,411406.9095,279868.7449,,129.3451749,35.99629976
1519053,폐업,20160418,20200122,42.8,경상북도 포항시 북구 양덕동 1604번지 ,오타루,기타,416214.3757,289526.2329,,129.4010834,36.08220567
1771478,폐업,20160602,20200122,39,경상남도 창원시 의창구 명서동 199-2번지 1층2호 ,순의 조찬 면식점,분식,349982.6977,194984.2052,,128.6485662,35.24294261
1711631,폐업,19961230,20200122,41.28,경기도 화성시 비봉면 양노리 761-2번지 ,동원식당,한식,188583.6227,412695.2264,,126.8721703,37.21607522
1547525,폐업,20030130,20200122,12.8,경상북도 김천시 신음동 1302-3번지 ,삽작거리,분식,300809.7252,293069.0338,아파트지역,128.1207287,36.13293533
1616177,폐업,20120112,20200122,94.74,경상남도 진주시 초전동 1638-7번지 ,고봉민김밥인,분식,301337.7607,190231.4451,,128.1136639,35.20620514
1662246,폐업,20091029,20200122,54,경상남도 거제시 장평동 172-3번지 ,고향한방족발,식육(숯불구이),347043.8292,155740.1297,,128.60934,34.88978414
1717861,폐업,20031218,20200122,190.5,경기도 광주시 퇴촌면 영동리 26-4번지 외2필지 ,춘천숯불닭갈비2호점,한식,234009.5043,441689.8476,,127.385278,37.47677066
1660359,폐업,20180612,20200123,31.05,경상남도 거제시 거제면 서상리 318-10번지 거제면시장 103호,무명족발,식육(숯불구이),345346.9473,151373.1621,,128.5900268,34.85067963
1536472,폐업,20171214,20200123,97.95,경상북도 경주시 충효동 2966-2번지 ,한그릇뚝딱,한식,397138.8241,262685.4552,주택가주변,129.1828024,35.84453612
1595636,폐업,19941228,20200123,29.71,경상북도 의성군 단밀면 속암리 174-3번지 ,시장분식,분식,323959.1788,320220.3028,,128.3821404,36.3748701
1783116,폐업,20131004,20200123,216.21,세종특별자치시 한솔동 2번지 한솔프라자 3층 301~302호 ,하늘고기,한식,222775.7897,331359.2192,,127.2549595,36.48295918
1610065,폐업,20190508,20200123,41.8,경상북도 예천군 호명면 산합리 1407번지 No.1 타워 ,예향,한식,333182.9659,342697.3468,,128.4887603,36.57612318
1715170,폐업,19950208,20200123,39.72,경기도 광주시 남한산성면 엄미리 653번지 ,미아모르,한식,219646.7335,441559.7815,,127.2229,37.47601455
1502067,폐업,20131023,20200123,109.81,전라남도 무안군 삼향읍 남악리 1826번지 ,소 달구지,한식,151832.8374,145773.7817,기타,126.4743959,34.80944129
1501651,폐업,20121224,20200123,92.2,전라남도 무안군 삼향읍 남악리 2095-102번지 ,유메,일식,150401.7007,146184.8325,,126.4587314,34.81307762
1781400,폐업,20180828,20200123,41.3,세종특별자치시 고운동 산 167번지 삼성프라자 ,고은뜰주막,한식,221490.5353,334573.3247,,127.2407062,36.51195251
1504017,폐업,19960316,20200123,191.84,전라남도 함평군 함평읍 석성리 산 221-9번지 ,돌머리어촌횟집,한식,148967.2807,176657.3403,기타,126.4411893,35.08766834
1672288,폐업,20070424,20200123,26.44,경상남도 양산시 물금읍 물금리 392-47번지 ,삼삼숯불갈비,식육(숯불구이),380565.1621,203006.0772,주택가주변,128.9861534,35.31016593
1535874,폐업,19890908,20200123,43.18,경상북도 경주시 노동동 19-3번지 ,전복나라,기타,399774.6573,262373.7008,,129.2118794,35.84119554
1717340,폐업,20030527,20200123,40.45,경기도 광주시 경안동 84-22번지 외 2필지 ,북경원,중국식,222526.0129,434367.9431,,127.2552318,37.41115071
1669306,폐업,20171120,20200123,115.04,경상남도 양산시 물금읍 물금리 879-3번지 1층 ,꿀맥,기타,380802.8943,202656.4216,,128.9886889,35.30697335
1713763,폐업,20151216,20200123,50.6,경기도 화성시 병점동 292번지 태안병점 브이타운 106호,카페토이즈(Cafe Toys),기타,203667.6676,411606.5983,,127.0421073,37.20632986
1718225,폐업,20090707,20200123,132,경기도 광주시 송정동 137-3번지 2층 ,퀸바,호프/통닭,222816.2707,435158.737,,127.2585347,37.41826871
1718472,폐업,20160607,20200123,158.04,경기도 광주시 경안동 21-7번지 1층 ,어부촌(생선구이),정종/대포집/소주방,222960.5433,434282.8751,,127.2601373,37.41037361
1517831,폐업,19910423,20200123,48.09,경상북도 포항시 북구 죽도동 83-15번지 ,단고개식당,한식,412838.4708,283836.2411,,129.3621035,36.03171434
1656017,폐업,20110405,20200123,118.08,경상남도 밀양시 상남면 예림리 1451-1번지 ,기장장어한마당,한식,359390.2933,219720.7841,,128.7566956,35.46434472
1656104,폐업,20130924,20200123,125.4,경상남도 밀양시 삼랑진읍 송지리 261-4번지 ,진영식당,한식,367139.8816,213419.237,,128.8407371,35.40630605
1515927,폐업,19870728,20200123,77.9,경상북도 포항시 남구 동해면 도구리 573번지 ,일출봉별장가든,한식,419934.3447,279452.958,,129.4395482,35.99067182
1717943,폐업,20151224,20200123,26.4,경기도 광주시 도척면 진우리 214-4번지 ,소문난쌀찐빵,분식,229753.2922,424852.7994,기타,127.336485,37.32521556
